cartodb_id,the_geom,fuel_type_code,station_name,street_address,intersection_directions,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,address,latitude,longitude,affgeoid,median_household_income
16718,0101000020E610000078CF262C969B5EC013F7B3B343E74240,ELEC,Fort Mason,2 Marina Blvd,Building 201,,,E,,Private,,,,,,,1,,,,,01/06/2015,62069,2015-09-23 13:44:00+00,FG,16,Department of the Interior,06/01/2012,,,,,J1772,"2 Marina Blvd
San Francisco, CA 94123",37.8067536,-122.4310408,1400000US06075012602,128750
3035,0101000020E610000078CF262C969B5EC013F7B3B343E74240,ELEC,Fort Mason,2 Marina Blvd,Building 101,,,E,,Private,,,,,,,2,,,,,01/06/2015,62068,2015-09-23 13:44:03+00,FG,16,Department of the Interior,06/01/2012,,,,,J1772,"2 Marina Blvd
San Francisco, CA 94123",37.8067536,-122.4310408,1400000US06075012602,128750
18341,0101000020E610000078CF262C969B5EC013F7B3B343E74240,ELEC,Fort Mason,2 Marina Blvd,Building 201,,,P,08/31/2014 12:00:00 AM,PLANNED - not yet accessible (Private),,,,,,,4,,,,,01/06/2015,62070,2015-09-23 13:44:02+00,FG,16,Department of the Interior,,,,,,J1772,"2 Marina Blvd
San Francisco, CA 94123",37.8067536,-122.4310408,1400000US06075012602,128750
12422,0101000020E610000059DFC0E446545EC0F82466ACEC654340,ELEC,MLIC-BLUE OAKS,1430 Blue Oaks Blvd,"STATION 01; Located to the right of the main entrance to building.",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,60156,2015-10-09 07:53:15+00,,,,,,,,,J1772,"1430 Blue Oaks Blvd
Roseville, CA 95747",38.7962852,-121.316827,1400000US06061023100,128926
11692,0101000020E6100000FE593D714A995DC07AE6406A6EF24040,ELEC,EVSP WALGREENS,2400 N Sepulveda Blvd,"STORE 9685; The station is located left of the store's entrance",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69167,2015-10-09 07:43:10+00,,,,,,,,,J1772,"2400 N Sepulveda Blvd
Manhattan Beach, CA 90266",33.8939946,-118.3951686,1400000US06037620400,129436
10044,0101000020E6100000D8F4A0A014995DC05BB56B425AF34040,ELEC,Manhattan Towers,"1230 Rosecrans Avenue, Suite 150",,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,62153,2015-10-09 07:12:54+00,,,,,,,,,J1772,"1230 Rosecrans Avenue, Suite 150
Manhattan Beach, CA 90266",33.901192,-118.391884,1400000US06037620400,129436
14788,0101000020E6100000BB4ED99F7A985DC073FF054064F34040,ELEC,Fresh & Easy - Manhattan Beach,1700 Rosecrans Ave,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,2,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69406,2015-10-09 08:51:54+00,,,,,,,,,J1772 CHADEMO,"1700 Rosecrans Ave
Manhattan Beach, CA 90266",33.90149689,-118.3824844,1400000US06037620400,129436
14958,0101000020E6100000F4CC81D4DC985DC0A550717731F34040,ELEC,Manhattan Beach Marriott,1400 Parkview Ave,,,310-746-7511  877-798-3752,E,,Public,"24 hours daily; for guest use only",,,,,,6,,,Tesla,http://www.teslamotors.com/supercharger,,70326,2015-10-08 18:26:27+00,P,,,07/01/2015,,,,,TESLA J1772,"1400 Parkview Ave
Manhattan Beach, CA 90266",33.8999471,-118.3884784,1400000US06037620400,129436
4483,0101000020E6100000A0BA0386F6955DC0BBECD79DEE074140,ELEC,ESSEX,5200 Wilshire Blvd,"WILSHIRELABREA3; Sycamore 
WILSHIRELABREA1; Sycamore 
WILSHIRELABREA2; Sycamore ",,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,68852,2015-10-09 07:42:25+00,,,,,,,,,J1772,"5200 Wilshire Blvd
LA, CA 90036",34.0619695,-118.3431716,1400000US06037211000,129948
9185,0101000020E6100000F0517FBDC2955DC0FBEB1516DC074140,ELEC,BEVERLY H. BMW,725 S Citrus Ave,"STATION 01
STATION 02",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,61629,2015-10-09 08:22:19+00,,,,,,,,,J1772,"725 S Citrus Ave
Los Angeles, CA 90036",34.061404,-118.340011,1400000US06037211000,129948
975,0101000020E61000006E6DE17929895EC0163BD0F9DFB64240,ELEC,MOLLIE STONES,164 S California Ave,PALO ALTO,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,52297,2015-10-09 07:56:29+00,,,,,,,,,J1772,"164 S California Ave
Palo Alto, CA 94306",37.4287102,-122.1431565,1400000US06085511500,131037
20554,0101000020E61000003CBEBD6BD0895EC073F38DE89EB74240,ELEC,PALO ALTO USD,25 Churchill Ave BuildingD,"PALO ALTO USD 2; -",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,62857,2015-10-09 07:51:38+00,,,,,,,,,J1772,"25 Churchill Ave BuildingD
Palo Alto, CA 94306",37.434537,-122.153346,1400000US06085511500,131037
14440,0101000020E6100000B85B920376895EC05BB6D61709B74240,ELEC,Project Green Home,314 Stanford Ave,,,415-225-7645,E,,Public,24 hours daily,,,,,,2,,,,,05/05/2015,51933,2015-05-05 11:55:21+00,P,,,03/19/2013,,,,,J1772,"314 Stanford Ave
Palo Alto, CA 94306",37.429965,-122.147828,1400000US06085511500,131037
10980,0101000020E61000002AF40BC0D0895EC02DD736209DB74240,ELEC,PALO ALTO USD,25 Churchill Ave,"CHURCHILL AVE; Parking Permit Required during school hours",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,42663,2015-10-09 07:51:38+00,,,,,,,,,J1772,"25 Churchill Ave
Palo Alto, CA 94306",37.4344826,-122.1533661,1400000US06085511500,131037
9766,0101000020E610000016DC0F78E0965DC0B25D465623114140,ELEC,Universal City Nissan,3550 Cahuenga Blvd W,,,818-769-8100,E,,Private,,,,,,,1,,,,,07/08/2015,48120,2015-07-08 14:27:16+00,P,,,03/15/2011,,,,,J1772,"3550 Cahuenga Blvd W
Los Angeles, CA 90068",34.1338909,-118.3574505,1400000US06037143700,131250
13454,0101000020E6100000382C0DFC28975DC0AE450BD0B6114140,ELEC,STUDIO,111 Universal Hollywood Dr,"1360-STATION 01; 1360 Jules Stein, Level 1
1360-STATION 02; 1360 Jules Stein Level 1
1360-STATION 04; 1360 Abbott & Costello, Level 1
1360-STATION 03; 1360 Jules Stein Level 1",,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69078,2015-10-09 07:42:04+00,,,,,,,,,J1772,"111 Universal Hollywood Dr
LA, CA 90068",34.1383915,-118.3618765,1400000US06037143700,131250
14652,0101000020E61000008B34F10EF0965DC0C5ABAC6D8A114140,ELEC,HILTON UNIVERSA,555 Universal Hollywood Dr,"HILTON LA; Located at the Hilton",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,61385,2015-10-09 08:23:07+00,,,,,,,,,J1772,"555 Universal Hollywood Dr
Universal City, CA 91608",34.137037,-118.358402,1400000US06037143700,131250
9214,0101000020E610000016DC0F78E0965DC0B25D465623114140,ELEC,Universal City Nissan,3550 Cahuenga Blvd W,,,818-769-8100,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,07/08/2015,39907,2015-07-08 14:27:16+00,P,,,03/15/2011,,,,,J1772 CHADEMO,"3550 Cahuenga Blvd W
Los Angeles, CA 90068",34.1338909,-118.3574505,1400000US06037143700,131250
10385,0101000020E610000009A3FE1FCC965DC0ACAC0A600C114140,ELEC,Universal Nissan,3518 Cahuenga Blvd,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69552,2015-10-09 08:54:41+00,,,,,,,,,CHADEMO,"3518 Cahuenga Blvd
Los Angeles, CA 90068",34.13319016,-118.3562088,1400000US06037143700,131250
5225,0101000020E6100000E07FD01FBF965DC02CB6494563114140,ELEC,USH PARKING,Coral Dr,"WOODY LOT; The station is located in the Woody Woodpecker Lot, Aisle E",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69018,2015-10-09 07:43:16+00,,,,,,,,,J1772,"Coral Dr
LA, CA 90068",34.135842,-118.3554153,1400000US06037143700,131250
21885,0101000020E61000007A257FE6E27C5EC0ED73C64153B24240,ELEC,ORACLE SCA,Network Cir,"SCA18-002; -
SCA18-001; -",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,52615,2015-10-09 07:53:06+00,,,,,,,,,J1772,"Network Cir
Santa Clara, CA 95054",37.3931658,-121.9513489,1400000US06085504901,132279
9433,0101000020E6100000AFC67EBB117D5EC03F8ADFB99CB24240,ELEC,ORACLE SCA,4140 Network Cir,"SCA12-002; Near main entrance
SCA12-001; Near main entrance",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,60242,2015-10-09 07:53:08+00,,,,,,,,,J1772,"4140 Network Cir
Santa Clara, CA 95054",37.3954079,-121.9542073,1400000US06085504901,132279
5068,0101000020E61000004494E5DA067D5EC0B2A83E462FB24240,ELEC,ORACLE SCA,Leonard Stocking Dr,"SCA22-003; Near Basketball Court
SCA22-001; -
SCA22-002; -",,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,52614,2015-10-09 07:53:06+00,,,,,,,,,J1772,"Leonard Stocking Dr
Santa Clara, CA 95054",37.3920677,-121.9535434,1400000US06085504901,132279
8680,0101000020E61000005E3013A081B75DC094F7713447244140,ELEC,Green Cube Charge Station #1,609 Science Drive,,,800-663-5633,E,,Public - Card key at all times,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,53526,2015-10-09 07:36:52+00,,,,,,,,,J1772,"609 Science Drive
Moorpark, CA 93021",34.283423,-118.8672867,1400000US06111007613,132917
13159,0101000020E61000001359B5B54F955EC0A6AE21DD74C14240,ELEC,SAN MATEO CNTY,30 Tower Rd,"TOWER RD1; Located in front of the building",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,61442,2015-10-09 08:23:13+00,,,,,,,,,J1772,"30 Tower Rd
San Mateo, CA 94402",37.5113789,-122.3329901,1400000US06081606900,133553
9403,0101000020E61000000301D7BA79975DC08B074AC09EE24040,ELEC,JP MORGAN CHASE,828 Silver Spur Rd,"STATION 1
STATION 2",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,51720,2015-10-09 08:17:05+00,,,,,,,,,J1772,"828 Silver Spur Rd
Rolling Hills Estates, CA 90274",33.7704697,-118.3668048,1400000US06037670403,133750
8282,0101000020E6100000BEC7F4DF5E7B5EC00BF106A0EAD84240,ELEC,Stoneridge Mall,1 stoneridge mall road,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,2,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69408,2015-10-09 08:51:57+00,,,,,,,,,CHADEMO J1772,"1 stoneridge mall road
Pleasanton, CA 94588",37.69466019,-121.9276657,1400000US06001450602,133784
4601,0101000020E610000005A8A9656B7B5EC09BC8CC052ED94240,ELEC,Stoneridge Shopping Center,One Stoneridge Mall,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,67046,2015-10-09 07:08:44+00,,,,,,,,,J1772,"One Stoneridge Mall
Pleasanton, CA 94588",37.696717,-121.92843,1400000US06001450602,133784
10932,0101000020E61000003F34982B287B5EC03CA06CCA15D94240,ELEC,Pleasanton Corporate Commons - 6200,6200 Stoneridge Mall Road,"North (Embarcadero Ct) side of building 6200.
North (Embarcadero Ct) side of building 6200.",,800-663-5633,E,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,63078,2015-10-09 07:36:52+00,,,,,,,,,J1772,"6200 Stoneridge Mall Road
Pleasanton, CA 94588",37.6959775,-121.9243268,1400000US06001450602,133784
18680,0101000020E6100000884677103B7B5EC0AD003A2751D94240,ELEC,STONERIDGE CORP,6160 Stoneridge Mall Rd,"6160 SMR #8; The station is located on the Mall side of the 6160 buliding
6160 SM1 #7; The station is located on the Mall side of the 6160 building",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,67063,2015-10-09 07:48:15+00,,,,,,,,,J1772,"6160 Stoneridge Mall Rd
Pleasanton, CA 94588",37.6977891,-121.92548,1400000US06001450602,133784
17170,0101000020E610000061E3FA77FD7A5EC01EC6FF780AD94240,ELEC,Pleasanton Corporate Commons - 6220,6220 Stoneridge Mall Road,"North (Embarcadero Ct) side of building 6220.
North (Embarcadero Ct) side of building 6220.",,800-663-5633,E,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,63077,2015-10-09 07:37:03+00,,,,,,,,,J1772,"6220 Stoneridge Mall Road
Pleasanton, CA 94588",37.6956321,-121.9217205,1400000US06001450602,133784
6969,0101000020E61000005DD9AAC9F87A5EC0EEDBFFB6DDD84240,ELEC,Pleasanton Corporate Commons - 6230,6230 Stoneridge Mall Road,"South (apartment) side of building 6230.
South (apartment) side of building 6230.",,800-663-5633,E,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,63080,2015-10-09 07:37:05+00,,,,,,,,,J1772,"6230 Stoneridge Mall Road
Pleasanton, CA 94588",37.6942662,-121.9214348,1400000US06001450602,133784
18809,0101000020E610000075E5B33C0F7B5EC023B2593F47D94240,ELEC,STONERIDGE CORP,6140 Stoneridge Mall Rd,"6140 SMR #1; Highway side of 6140 building
6140 SMR #2; Highway side of 6140 building",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,64914,2015-10-09 07:48:18+00,,,,,,,,,J1772,"6140 Stoneridge Mall Rd
Pleasanton, CA 94588",37.6974868,-121.922805,1400000US06001450602,133784
20795,0101000020E610000062669FC7287B5EC00105CD9D4FD94240,ELEC,STONERIDGE CORP,6150 Embarcadero Ct,"6150 SMR #6; Mall side of 6150 building
6150 SMR #5; Mall side of 6150 building ",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,67017,2015-10-09 07:48:15+00,,,,,,,,,J1772,"6150 Embarcadero Ct
Pleasanton, CA 94588",37.6977422,-121.924364,1400000US06001450602,133784
4347,0101000020E6100000FEDDF1DC317B5EC07C71F3D775D94240,ELEC,STONERIDGE CORP,6120 Stoneridge Mall Rd,"6120 SMR #3; Across from main building entry of 6120 building
6120 SMR #4; Across from main building entry of 6120 building",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,65529,2015-10-09 07:48:17+00,,,,,,,,,J1772,"6120 Stoneridge Mall Rd
Pleasanton, CA 94588",37.6989088,-121.9249184,1400000US06001450602,133784
5402,0101000020E610000057485403287B5EC0A6C86B6F01D94240,ELEC,Pleasanton Corporate Commons - 6210,6210 Stoneridge Mall Road,"South (apartment) side of building 6210.
South (apartment) side of building 6210.",,800-663-5633,E,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,63079,2015-10-09 07:36:51+00,,,,,,,,,J1772,"6210 Stoneridge Mall Road
Pleasanton, CA 94588",37.6953563,-121.9243172,1400000US06001450602,133784
2815,0101000020E61000001C96067E547B5EC0A987687407D94240,ELEC,SEARS - Store #1019 (Stoneridge Mall),1700 Stoneridge Mall Rd,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,65371,2015-10-09 07:11:09+00,,,,,,,,,J1772,"1700 Stoneridge Mall Rd
Pleasanton, CA 94588",37.69554,-121.927032,1400000US06001450602,133784
3068,0101000020E6100000CB10C7BAB8915EC06DAAEE91CDE54240,ELEC,Jack London Square,466 Water St,Embarcadero West & Broadway,,510-645-9292,E,,Public,"Garage business hours; pay lot",,,,,,1,,,,,01/06/2015,33694,2015-05-29 17:49:12+00,P,,,12/31/2008,,,,,J1772,"466 Water St
Oakland, CA 94607",37.795336,-122.2769,1400000US06001983200,134375
22457,0101000020E61000008A28DCE165915EC07CB779E3A4E54240,ELEC,JACK LONDON,255 2nd St,"MARKET GARAGE; The station is located on the 2nd level of a pay to park garage, across from the bike cage. For more information, visit our web page at www.jacklondonsquare.com",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,62540,2015-10-09 07:50:49+00,,,,,,,,,J1772,"255 2nd St
Oakland, CA 94607",37.7940945,-122.2718434,1400000US06001983200,134375
19434,0101000020E610000022FE614B8F4C5DC00B7E1B62BC724040,ELEC,Qualcomm Morehouse Parking Structure B,5775 Morehouse Drive,"Blink units 1 and 2 (Serial #'s 212265, 
200737) are located on the 4th floor. - 
 - Blink unit 3 (Serial #102790) is 
located on the 1st floor near the 
elevators.

Blink units 1 and 2 (Serial #'s 212265, 
200737) are located on the 4th floor. - 
 - Blink unit 3 (Serial #102790) is 
located on the 1st floor near the 
elevators.

Blink units 1 and 2 (Serial #'s 212265, 
200737) are located on the 4th floor. - 
 - Blink unit 3 (Serial #102790) is 
located on the 1st floor near the 
elevators.
",,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,49141,2015-10-09 07:11:24+00,,,,,,,,,J1772,"5775 Morehouse Drive
San Diego, CA 92121",32.896374,-117.196246,1400000US06073008346,134421
2539,0101000020E61000006D74CE4F714C5DC05DA9674128734040,ELEC,Pacific Corporate Park,6195 Lusk Boulevard,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,65317,2015-10-09 07:10:36+00,,,,,,,,,J1772,"6195 Lusk Boulevard
San Diego, CA 92121",32.899666,-117.194416,1400000US06073008346,134421
17466,0101000020E6100000280EA0DFF74C5DC035064257C7734040,ELEC,Qualcomm Bldg R,10185 McKellar Ct.,,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,49140,2015-10-09 07:11:24+00,,,,,,,,,J1772,"10185 McKellar Ct.
San Diego, CA 92121",32.9045209,-117.202629,1400000US06073008346,134421
14657,0101000020E6100000D42B6519E24C5DC04E2A1A6B7F734040,ELEC,NRG eVgo - Qualcomm Inc - Building Q,6455 Lusk Blvd,Located on Level 2,,,E,,Private,Employee use only,,,,,,6,,,eVgo Network,https://www.evgonetwork.com/,07/08/2015,47636,2015-07-08 15:13:06+00,P,,,05/31/2012,,,,,J1772,"6455 Lusk Blvd
San Diego, CA 92121",32.902326,-117.2013,1400000US06073008346,134421
21808,0101000020E6100000FAB48AFED04B5DC01973D712F2734040,ELEC,HOLOGIC Gen-Probe,6333 Sequence Drive,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,49510,2015-10-09 07:12:18+00,,,,,,,,,J1772,"6333 Sequence Drive
San Diego, CA 92121",32.905825,-117.184631,1400000US06073008346,134421
20280,0101000020E61000009858CFFFE14C5DC0E3A1F7DFAD724040,ELEC,San Diego Tech Center,9645 Scranton Rd.,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69326,2015-10-09 08:50:01+00,,,,,,,,,CHADEMO J1772,"9645 Scranton Rd.
San Diego, CA 92121",32.89593124,-117.2012939,1400000US06073008346,134421
21806,0101000020E6100000294822EA744C5DC09F05A1BC8F734040,ELEC,Qualcomm Inc - Tesla,10155 Pacific Heights Blvd,,,877-798-3752,E,,Public,"24 hours daily; for Tesla use only",,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,,70284,2015-10-07 21:17:25+00,P,,,02/01/2015,,,,,TESLA,"10155 Pacific Heights Blvd
San Diego, CA 92121",32.902824,-117.1946359,1400000US06073008346,134421
1421,0101000020E610000009FF2268CC4C5DC0A7CCCD37A2734040,ELEC,NRG eVgo - Qualcomm Inc - Building AQ,6455 Lusk Blvd,Located on level 4C,,,E,,Private,Employee use only,,,,,,4,,,eVgo Network,https://www.evgonetwork.com/,07/08/2015,67862,2015-07-08 15:13:40+00,P,,,04/01/2015,,,,,J1772,"6455 Lusk Blvd
San Diego, CA 92121",32.903388,-117.199976,1400000US06073008346,134421
8850,0101000020E61000005589B2B7944C5DC0C90391459A724040,ELEC,Qualcomm Morehouse Parking Structure A,5775 Morehouse Drive,,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,43490,2015-10-09 07:11:24+00,,,,,,,,,J1772,"5775 Morehouse Drive
San Diego, CA 92121",32.895333,-117.196577,1400000US06073008346,134421
